MARKER_ID,MARKER_ADDRESS,MARKER_STATUS,LAT,LON,ENVIRONMENT_NAME,A_ROAD_NAME,A_ROAD_TYPE,A_ROAD_SUFFIX,B_ROAD_NAME,B_ROAD_TYPE,B_ROAD_SUFFIX,LOCALITY,DirText
NPP506,,IN CAD,-38.376589,145.028218,NORTHERN PENINSULA PARKS,MECHANICS,RD,,PERRY,LA,,RED HILL,EMERG MRKR NPP506: NEAREST I/S MECHANICS RD & PERRY LA=> GDA94 LAT:-38.376589 LON:145.028218=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL SOUTH-EAST 220M ON MECHANICS ROAD TO RESERVE ENTRANCE
NPP507,,IN CAD,-38.377252,145.026403,NORTHERN PENINSULA PARKS,PERRY,LA,,ARTHURS SEAT,RD,,RED HILL,EMERG MRKR NPP507: NEAREST I/S PERRY LA & ARTHURS SEAT RD=> GDA94 LAT:-38.377252 LON:145.026403=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL NORTH 20M ON PERRY LANE=> THEN NORTH-EAST 30M UPHILL ON GRASSY TRACK TO PARK ENTRANCE
NPP508,,IN CAD,-38.344828,145.101566,NORTHERN PENINSULA PARKS,BALNARRING,RD,,MYERS,RD,,MERRICKS NORTH,EMERG MRKR NPP508: NEAREST I/S BALNARRING RD & MYERS RD=> GDA94 LAT:-38.344828 LON:145.101566=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL SOUTH 750M ON BALNARRING ROAD=> THEN EAST 20M TO PARK ENTRANCE
NPP509,,IN CAD,-38.339223,145.097708,NORTHERN PENINSULA PARKS,BALNARRING,RD,,MYERS,RD,,MERRICKS NORTH,EMERG MRKR NPP509: NEAREST I/S BALNARRING RD & MYERS RD=> GDA94 LAT:-38.339223 LON:145.097708=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL EAST 50M THROUGH CAR PARK TO PARK ENTRANCE
NPP510,,IN CAD,-38.33885,145.105246,NORTHERN PENINSULA PARKS,MYERS,RD,,TURNERS,RD,,BALNARRING,EMERG MRKR NPP510: NEAREST I/S MYERS RD & TURNERS RD=> GDA94 LAT:-38.33885 LON:145.105246=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL WEST 90M ON MYERS ROAD TO PARK ENTRANCE
NPP511,,IN CAD,-38.209075,145.203616,NORTHERN PENINSULA PARKS,WOODS,RD,,SOUTH BOUNDARY,RD,W,PEARCEDALE,EMERG MRKR NPP511: NEAREST I/S WOODS RD & SOUTH BOUNDARY RD=> GDA94 LAT:-38.209075 LON:145.203616=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL SOUTH 890M ON WOODS ROAD=> TO ROUNDABOUT=> THEN SOUTH 60M ON TRACK TO PARK ENTRANCE
NPP512,,IN CAD,-38.172601,145.167218,NORTHERN PENINSULA PARKS,MCCLELLAND,DR,,CENTRE,BRK,,LANGWARRIN,EMERG MRKR NPP512: NEAREST I/S MCCLELLAND DR & CENTRE BRK=> GDA94 LAT:-38.172601 LON:145.167218=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL EAST 30M ON CENTRE BREAK TO LOCKED GATE=> THEN EAST 10M ON CENTRE BREAK
NPP513,,IN CAD,-38.169457,145.171909,NORTHERN PENINSULA PARKS,MCCLELLAND,DR,,CENTRE,BRK,,LANGWARRIN,EMERG MRKR NPP513: NEAREST I/S MCCLELLAND DR & CENTRE BRK=> GDA94 LAT:-38.169457 LON:145.171909=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL EAST 30M ON CENTRE BREAK TO LOCKED GATE=> THEN EAST 445M ON CENTRE BREAK=> THEN NORTH 445M ON RESERVOIR TRACK TO TEA TREE TRACK=> THEN EAST 140M ON RESERVOIR TRACK
NPP514,,IN CAD,-38.178921,145.177209,NORTHERN PENINSULA PARKS,ROBINSONS,RD,,LONG,CR,S,LANGWARRIN,EMERG MRKR NPP514: NEAREST I/S ROBINSONS RD & LONG CR=> GDA94 LAT:-38.178921 LON:145.177209=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> AT INTERSECTION
NPP515,,IN CAD,-38.172052,145.186992,NORTHERN PENINSULA PARKS,WARRANDYTE,RD,,ARCHIBALD,PL,,LANGWARRIN,EMERG MRKR NPP515: NEAREST I/S WARRANDYTE RD & ARCHIBALD PL=> GDA94 LAT:-38.172052 LON:145.186992=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL NORTH 50M ON WARRANDYTE ROAD TO PARK ENTRANCE=> THEN WEST 20M INTO PARK
NPP516,,IN CAD,-38.170088,145.181207,NORTHERN PENINSULA PARKS,ALDERSHOT,RD,,WOODLEA,PL,,LANGWARRIN,EMERG MRKR NPP516: NEAREST I/S ALDERSHOT RD & WOODLEA PL=> GDA94 LAT:-38.170088 LON:145.181207=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL SOUTH 60M ON TRACK TO PARK ENTRANCE
NPP517,,IN CAD,-38.123435,145.187031,NORTHERN PENINSULA PARKS,MCCLELLAND,DR,,DARNLEY,DR,,SKYE,EMERG MRKR NPP517: NEAREST I/S MCCLELLAND DR & DARNLEY DR=> GDA94 LAT:-38.123435 LON:145.187031=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL WEST 70M ON MCLELLAND DRIVE=> THEN NORTH 30M TO PARK ENTRANCE
NPP518,,IN CAD,-38.119488,145.187597,NORTHERN PENINSULA PARKS,DARNLEY,DR,,AUGUSTA,CT,,SKYE,EMERG MRKR NPP518: NEAREST I/S DARNLEY DR & AUGUSTA CT=> GDA94 LAT:-38.119488 LON:145.187597=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL NORTH-EAST 20M ON DARNELY DRIVE TO PARK ENTRANCE=> THEN WEST 40M THROUGH PARK TO CHAIN LINK FENCE
NPP519,,IN CAD,-38.11777,145.182586,NORTHERN PENINSULA PARKS,FLORA PARK,WAY,,BLUE WREN,RISE,,CARRUM DOWNS,EMERG MRKR NPP519: NEAREST I/S FLORA PARK WAY & BLUE WREN RISE=> GDA94 LAT:-38.11777 LON:145.182586=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL WEST 10M ON FLORA PARK WAY TO PARK ENTRANCE
NPP520,,IN CAD,-38.117403,145.164173,NORTHERN PENINSULA PARKS,TAMARISK,DR,,ALDER,CT,,FRANKSTON NORTH,EMERG MRKR NPP520: NEAREST I/S TAMARISK DR & ALDER CT=> GDA94 LAT:-38.117403 LON:145.164173=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL EAST 20M THROUGH INTERSECTION TO PARK ENTRANCE
NPP521,,IN CAD,-38.121004,145.166273,NORTHERN PENINSULA PARKS,TAMARISK,DR,,MARLOCK,ST,,FRANKSTON NORTH,EMERG MRKR NPP521: NEAREST I/S TAMARISK DR & MARLOCK ST=> GDA94 LAT:-38.121004 LON:145.166273=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL EAST 20M THROUGH INTERSECTION TO PARK ENTRANCE
NPP522,,IN CAD,-38.126683,145.161728,NORTHERN PENINSULA PARKS,ADIB,CT,,ROSEMARY,CR,,FRANKSTON NORTH,EMERG MRKR NPP522: NEAREST I/S ADIB CT & ROSEMARY CR=> GDA94 LAT:-38.126683 LON:145.161728=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL EAST 115M ON ADIB COURT TO PARK ENTRANCE
NPP523,,IN CAD,-38.133169,145.16622,NORTHERN PENINSULA PARKS,WARRAWEE,CIRT,,YANDIAH,CT,,FRANKSTON,EMERG MRKR NPP523: NEAREST I/S WARRAWEE CIRT & YANDIAH CT=> GDA94 LAT:-38.133169 LON:145.16622=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL WEST 80M ON WARAWEE CIRCUIT TO PARK ENTRANCE=> THEN NORTH-EAST 45M ON PATH TO PARK ENTRANCE
NPP524,,IN CAD,-38.134902,145.172726,NORTHERN PENINSULA PARKS,MANORWOODS,DR,,SKYE,RD,,FRANKSTON,EMERG MRKR NPP524: NEAREST I/S MANORWOODS DR & SKYE RD=> GDA94 LAT:-38.134902 LON:145.172726=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL EAST 50M ON SKYE ROAD TO VICROADS LOCKED GATE=> THEN NORTH 700M ON GRASS TRACK TO PARK ENTRANCE
ORG100,,IN CAD,-37.667825,144.765302,ORGAN PIPES NATIONAL PARK,ORGAN PIPES,RD,,THOMPSONS,RD,,KEILOR NORTH,EMERG MRKR ORG100: NEAREST I/S ORGAN PIPES RD & THOMPSONS RD=> GDA94 LAT:-37.667825 LON:144.765302=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL NORTH-EAST 415M ON ORGAN PIPES ROAD TO CAR PARK
ORG500,,IN CAD,-37.665081,144.765531,ORGAN PIPES NATIONAL PARK,ORGAN PIPES,RD,,THOMPSONS,RD,,KEILOR NORTH,EMERG MRKR ORG500: NEAREST I/S ORGAN PIPES RD & THOMPSONS RD=> GDA94 LAT:-37.665081 LON:144.765531=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL NORTH-EAST 525M ON ORGAN PIPES ROAD TO CAR PARK=> THEN NORTH-WEST 390M DOWNHILL ON TRACK TO PATH JUNCTION=> THEN NORTH-WEST 150M DOWNHILL ON TRACK=> THEN WEST 170M TO TESSELATED PAVEMENT
ORG501,,IN CAD,-37.664311,144.771064,ORGAN PIPES NATIONAL PARK,ORGAN PIPES,RD,,THOMPSONS,RD,,KEILOR NORTH,EMERG MRKR ORG501: NEAREST I/S ORGAN PIPES RD & THOMPSONS RD=> GDA94 LAT:-37.664311 LON:144.771064=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL NORTH-EAST 525M ON ORGAN PIPES ROAD TO CAR PARK=> THEN NORTH-WEST 390M DOWN HILL ON TRACK TO PATH JUNCTION=> THEN EAST 240M ON TRACK TO PATH JUNCTION
PCC200,,IN CAD,-37.928942,144.771502,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC200: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.928942 LON:144.771502=> ACCESS TO LOCKED GATES CONTACT PARKS VIC ON 131963=> TRAVEL EAST 1500M ON POINT COOK HOMESTEAD ROAD=> LOCKED GATES=> THEN SOUTH 2000M ON ROAD TO BEACH PICNIC AREA=> LOCKED BARRIER AT CAR PARK=> THEN SOUTH 160M ON FOOT TRACK TO BBQ AREA
PCC201,,IN CAD,-37.928533,144.772732,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC201: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.928533 LON:144.772732=> PHONE PARKS VICTORIA DUTY OFFICER FOR ALL EMERGENCY CALLS ON 131963=> TRAVEL EAST 1500M ON POINT COOK HOMESTEAD ROAD=> LOCKED GATE=> THEN SOUTH 1800M ON ROAD TO BEACH PICNIC AREA TO CARPARK AND TOILET BLOCK=> LOCKED BARRIER AT CARPARK=> THEN SOUTH 130M ON FOOT TRACK TO BBQ AREA
PCC500,,IN CAD,-37.930165,144.771363,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC500: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.930165 LON:144.771363=> CONTACT PARKS VIC DUTY OFFICER FOR ALL EMERGENCY CALLS ON 0407 364 200=> TRAVEL EAST 1600M ON POINT COOK HOMESTEAD ROAD=> PARK ENTRANCE - LOCKED GATES AH=> THEN SOUTH 2000M ON ROAD TO BEACH PICNIC AREA=> THEN SOUTH 300M ON TRACK TO BEACH=> PAST CAR PARK TOILET BLOCK - LOCKED BARRIER AT CAR PARK
PCC501,,IN CAD,-37.929465,144.772476,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC501: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.929465 LON:144.772476=> CONTACT PARKS VIC DUTY OFFICER FOR ALL EMERGENCY CALLS 0407 364 200=> ON BEACH ACCESS TRACK=> TRAVEL EAST 1600M ON POINT COOK HOMESTEAD ROAD=> PARK ENTRANCE - LOCKED GATE A/H=> THEN WEST 2000M ON ROAD TO BEACH PICNIC AREA=> CAR PARK=> THEN SOUTH 220M ON TRACK TO BEACH=> PAST TOILET BLOCK AND CAR PARK - LOCKED BARRIER
PCC502,,IN CAD,-37.929121,144.773783,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC502: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.929121 LON:144.773783=> CONTACT PARKS VIC DUTY OFFICER FOR ALL EMERGENCY CALLS ON 131963=> ON BEACH ACCESS TRACK=> TRAVEL EAST 1500M ON POINT COOK HOMESTEAD ROAD=> PARK ENTRANCE - LOCKED GATE A/H=> THEN SOUTH 1800M ON ROAD TO BEACH PICNIC AREA=> CAR PARK - LOCKED BARRIER AT CAR PARK=> THEN SOUTH 220M ON TRACK TO BEACH=> PAST BBQ AND PLAYGROUND - BEACH ACCESS TRACK MARKER
PCC503,,IN CAD,-37.927631,144.780313,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC503: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.927631 LON:144.780313=> PHONE PARKS VICTORIA DUTY OFFICER FOR ALL EMERGENCY CALLS ON 131963=> TRAVEL EAST 1500M ON POINT COOK ROAD TO PARK ENTRANCE=> LOCKED GATE=> THEN SOUTH 1800M ON ROAD TO BEACH PICNIC AREA=> CARPARK - LOCKED BARRIER AT CARPARK=> THEN SOUTH 210M ON BEACH ACCESS TRAIL PAST PLAYGROUND=> THEN EAST 600M ON SANDY TRACK PARRALLEL TO BEACH=> THEN SOUTH 40M ON FOOT TRACK TO BEACH
PCC504,,IN CAD,-37.927622,144.788902,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC504: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.927622 LON:144.788902=> PHONE PARKS VICTORIA DUTY OFFICER FOR ALL EMERGENCY CALLS ON 131963=> TRAVEL EAST 1500M ON POINT COOK HOMESTEAD ROAD TO PARK ENTRANCE=> LOCKED GATE=> THEN SOUTH 1800M ON ROAD TO BEACH PICNIC AREA CARPARK=> LOCKED BARRIER AT CARPARK=> THEN SOUTH 210M ON BEACH ACCESS TRAIL PAST BBQ AND PLAYGROUND=> THEN EAST 1400M ON SANDY TRAIL PARALLEL TO BEACH
PCC505,,IN CAD,-37.925216,144.794697,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC505: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.925216 LON:144.794697=> PHONE PARKS VICTORIA DUTY OFFICER FOR ALL EMERGENCY CALLS ON 131963=> TRAVEL EAST 3000M ON POINT COOK HOMESTEAD ROAD=> LOCKED GATE=> THEN SOUTH-EAST 700M TO CHEETHAM WETLANDS=> THEN EAST 230M ON CHEETHAM WETLANDS ROAD=> POINT COOK HOMESTEAD GATES=> THEN SOUTH-EAST 230M ON HOMESTEAD ROAD TO 15KM/HR SIGN=> THEN NORTH-EAST 360M OVER GRASS PADDOCK EAST OF HOMESTEAD=> SANDY SOIL VEHICLE CAUTION
PCC506,,IN CAD,-37.923071,144.799016,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC506: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.923071 LON:144.799016=> PHONE PARKS VICTORIA DUTY OFFICER FOR ALL EMERGENCY CALLS ON 131963=> TRAVEL EAST 3000M ON POINT COOK HOMESTEAD ROAD=> LOCKED CATE=> THEN SOUTH-EAST 700M ON HOMESTEAD ROAD=> LOCKED GATE=> THEN EAST 230M ON CHEETHAM WETLANDS ROAD=> LOCKED GATE
PCC507,,IN CAD,-37.913097,144.792841,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC507: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.913097 LON:144.792841=> PHONE PARKS VICTORIA DUTY OFFICER FOR ALL EMERGENCY CALLS ON 131963=> TRAVEL EAST 3000M ON POINT COOK HOMESTEAD ROAD=> LOCKED GATES=> THEN SOUTH-EAST 700M ON HOMESTEAD ROAD=> THEN EAST 230M ON CHEETHAM WETLANDS ROAD=> LOCKED GATES=> THEN NORTH 1500M TO TOWER
PCC508,,IN CAD,-37.917866,144.792448,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC508: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.917866 LON:144.792448=> PHONE PARKS VICTORIA DUTY OFFICER FOR ALL EMERGENCY CALLS ON 131963=> TRAVEL EAST 3000M ON POINT COOK HOMESTEAD ROAD=> LOCKED GATE=> THEN EAST 230M ON CHEETHAM WETLANDS ROAD=> LOCKED GATE=> THEN NORTH 650M ON ROAD TO TOWER
PCC509,,IN CAD,-37.916811,144.769491,POINT COOK COASTAL PARK,POINT COOK,RD,,POINT COOK HOMESTEAD,RD,,POINT COOK,EMERG MRKR PCC509: NEAREST I/S POINT COOK RD & POINT COOK HOMESTEAD RD=> GDA94 LAT:-37.916811 LON:144.769491=> PHONE PARKS VICTORIA DUTY OFFICER ON 131963=> TRAVEL EAST 1500M ON POINT COOK HOMESTEAD ROAD TO NORTHERN PARK ENTRANCE=> LOCKED GATE=> THEN SOUTH 10M INSIDE MAIN GATE
BSI001,,IN CAD,-38.328297,144.326946,BOATING SIGNAGE INFORMATION,THE ESPLANADE,-,,BEACH,RD,,TORQUAY,EMERG MRKR BSI001: NEAREST I/S THE ESPLANADE - & BEACH RD=> GDA94 LAT:-38.328297 LON:144.326946=> TRAVEL EAST 25M FROM INTERSECTION ON ROAD LEADING TO BOAT RAMP=> THEN SOUTH 435M TO FISHERMANS BEACH BOAT RAMP
BSI002,,IN CAD,-38.548415,143.986775,BOATING SIGNAGE INFORMATION 1,ARMYTAGE,ST,,MOUNTJOY,PDE,,LORNE,EMERG MRKR BSI002: NEAREST I/S ARMYTAGE ST & MOUNTJOY PDE=> GDA94 LAT:-38.548415 LON:143.986775=> TRAVEL EAST 85M ON MOUNTJOY PDE TO PIER ACCESS RD=> THEN EAST 140M ON PT GREY PIER ACCESS RD OPPOSITE GRAND PACIFIC HOTEL=> THEN EAST 205M VIA LANE ON STH SIDE OF PIER SEAFOOD RESTAURANT
SEC001,,IN CAD,-38.514646,145.311542,SCENIC CONSERVATION ESTATE,PHILLIP ISLAND,RD,,SEAFOAM,ST,,SURF BEACH,EMERG MRKR SEC001: NEAREST I/S PHILLIP ISLAND RD & SEAFOAM ST=> GDA94 LAT:-38.514646 LON:145.311542=> TRAVEL SOUTH-EAST 795M ON PHILLIP ISLAND RD TO ENTRANCE OF SCENIC ESTATE
SEC002,,IN CAD,-38.509487,145.312239,SCENIC CONSERVATION ESTATE,PHILLIP ISLAND,RD,,SEAFOAM,ST,,SURF BEACH,EMERG MRKR SEC002: NEAREST I/S PHILLIP ISLAND RD & SEAFOAM ST=> GDA94 LAT:-38.509487 LON:145.312239=> TRAVEL SOUTH-EAST 795M ON PHILLIP ISLAND RD TO ENTRANCE OF SCENIC ESTATE=> THEN NORTH 645M ON EMERGENCY ACCESS TRACK TO COAST=> THEN EAST 55M TO VIEWING PLATFORM
SEC003,,IN CAD,-38.509427,145.3108,SCENIC CONSERVATION ESTATE,PHILLIP ISLAND,RD,,SEAFOAM,ST,,SURF BEACH,EMERG MRKR SEC003: NEAREST I/S PHILLIP ISLAND RD & SEAFOAM ST=> GDA94 LAT:-38.509427 LON:145.3108=> TRAVEL SOUTH-EAST 795M ON PHILLIP ISLAND RD TO ENTRANCE OF SCENIC ESTATE=> THEN NORTH 645M ON EMERGENCY ACCESS TRACK TO COAST=> THEN WEST 75M TO PICNIC GROUND AND SHELTER
SEC004,,IN CAD,-38.508677,145.309185,SCENIC CONSERVATION ESTATE,PHILLIP ISLAND,RD,,SEAFOAM,ST,,SURF BEACH,EMERG MRKR SEC004: NEAREST I/S PHILLIP ISLAND RD & SEAFOAM ST=> GDA94 LAT:-38.508677 LON:145.309185=> TRAVEL SOUTH-EAST 795M ON PHILLIP ISLAND RD TO ENTRANCE OF SCENIC ESTATE=> THEN NORTH 645M ON EMERGENCY ACCESS TRACK TO COAST=> THEN WEST 250M ON FOOT TRACK TO WESTERN END OF RESERVE SITE=> NO VEHICLE ACCESS
GVR047,,IN CAD,-37.070139,145.650066,GREAT VICTORIAN RAIL,PARSONS,RD,,MAROONDAH,HWY,,YARCK,EMERG MRKR GVR047: NEAREST I/S PARSONS RD & MAROONDAH HWY=> GDA94 LAT:-37.070139 LON:145.650066=> TRAVEL NORTH-EAST 255M ON MAROONDAH HWY TO RMB 7050=> THEN SOUTH-EAST 50M ON RMB 7050 ACCESS=> THEN NORTH-EAST 60M ON GREAT VICTORIAN RAIL TRAIL
COP809,,IN CAD,-37.879041,144.983034,CITY OF PORT PHILLIP,BYRON,ST,,BROADWAY,-,,ELWOOD,EMERG MRKR COP809: NEAREST I/S BYRON ST & BROADWAY -=> GDA94 LAT:-37.879041 LON:144.983034=> TRAVEL WEST 15M ON NORTH WEST SIDE OF ELWOOD CANAL PATH
GNP110,,IN CAD,-37.620659,142.336108,GRAMPIANS NATIONAL PARK,VICTORIA VALLEY,RD,,GRAMPIANS,RD,,DUNKELD,EMERG MRKR GNP110: NEAREST I/S VICTORIA VALLEY RD & GRAMPIANS RD=> GDA94 LAT:-37.620659 LON:142.336108=> TRAVEL NORTH-WEST 900M ON VICTORIA VALLEY RD=> THEN NORTH 100M INTO GRAVEL CARPARK. PARK VEHICLE=> THEN NORTH 960M UPHILL ON GRAVEL WALKING TRACK TO THE PICCANINNY=> FOOT ACCESS ONLY=> THEN SOUTH 385M UPHILL ON GRAVEL WALKING TRACK TO THE PICCANINNY
MTM214,,IN CAD,-36.376679,146.681015,MURRAY TO MOUNTAINS,MELLISH,ST,,EVERTON-BEECHWORTH RAIL,TRL,,BEECHWORTH,EMERG MRKR MTM214: NEAREST I/S MELLISH ST & EVERTON-BEECHWORTH RAIL TRL=> GDA94 LAT:-36.376679 LON:146.681015=> TRAVEL SOUTH 1070M ON EVERTON BEECHWORTH RAIL TRAIL=> LOCKED GATE AT MELLISH ST M1 KEY
MAN122,,IN CAD,-37.751504,145.178303,MANNINGHAM CITY,TREEVALLEY,DR,,HABITAT PARK,DR,,DONCASTER EAST,EMERG MRKR MAN122: NEAREST I/S TREEVALLEY DR & HABITAT PARK DR=> GDA94 LAT:-37.751504 LON:145.178303=> TRAVEL NORTH-EAST 35M ON ACCESS TRK TO MULLUM MULLUM TRL
MAN121,,IN CAD,-37.751573,145.176849,MANNINGHAM CITY,HABITAT PARK,DR,,DEEP CREEK,DR,,DONCASTER EAST,EMERG MRKR MAN121: NEAREST I/S HABITAT PARK DR & DEEP CREEK DR=> GDA94 LAT:-37.751573 LON:145.176849=> TRAVEL NORTH-EAST 95M ON HABITAT PARK DRV ARRIVE AT BIKE ACCESS TRL=> THEN NORTH-WEST 40M ON ACCESS TRL TO MULLUM MULLUM TRL
MAN120,,IN CAD,-37.750119,145.175654,MANNINGHAM CITY,TARGET,RD,,HEIDELBERG-WARRANDYTE,RD,,DONCASTER EAST,EMERG MRKR MAN120: NEAREST I/S TARGET RD & HEIDELBERG-WARRANDYTE RD=> GDA94 LAT:-37.750119 LON:145.175654=> TRAVEL WEST 105M ON TARGET RD THROUGH BITUMEN RD NURSEY CAR PARK
MAN119,,IN CAD,-37.746392,145.172228,MANNINGHAM CITY,SANCTUARY,PL,,THE PARKWAY,-,,TEMPLESTOWE,EMERG MRKR MAN119: NEAREST I/S SANCTUARY PL & THE PARKWAY -=> GDA94 LAT:-37.746392 LON:145.172228=> TRAVEL SOUTH-WEST 40M ON THE PARKWAY AT BBQ ON THE MULLUM MULLUM TRL
MAN118,,IN CAD,-37.746088,145.170063,MANNINGHAM CITY,THE PARKWAY,-,,BLACKBURN,RD,,TEMPLESTOWE,EMERG MRKR MAN118: NEAREST I/S THE PARKWAY - & BLACKBURN RD=> GDA94 LAT:-37.746088 LON:145.170063=> TRAVEL NORTH 350M ON THE PARKWAY ARRIVE AT TRL JUNCTION
GVR048,,IN CAD,-37.07662,145.64219,GREAT VICTORIAN RAIL,CREIGHTONS,LA,,GREAT VICTORIAN RAIL,TRL,,YARCK,EMERG MRKR GVR048: NEAREST I/S CREIGHTONS LA & GREAT VICTORIAN RAIL TRL=> GDA94 LAT:-37.07662 LON:145.64219=> TRAVEL NORTH-EAST 220M ON GREAT VICTORIAN RAIL TRAIL
GVR049,,IN CAD,-37.083047,145.634448,GREAT VICTORIAN RAIL,CREIGHTONS,LA,,MAROONDAH,HWY,,YARCK,EMERG MRKR GVR049: NEAREST I/S CREIGHTONS LA & MAROONDAH HWY=> GDA94 LAT:-37.083047 LON:145.634448=> TRAVEL SOUTH-WEST 925M ON MAROONDAH HWY TO RMB 6834=> THEN SOUTH-EAST 30M ON RMB ACCESS DRIVE=> THEN NORTH-EAST 195M ON GREAT VICTORIAN RAIL TRAIL
GVR050,,IN CAD,-37.089582,145.626703,GREAT VICTORIAN RAIL,DUGALD,RD,,MAROONDAH,HWY,,YARCK,EMERG MRKR GVR050: NEAREST I/S DUGALD RD & MAROONDAH HWY=> GDA94 LAT:-37.089582 LON:145.626703=> TRAVEL NORTH-EAST 525M ON MAROONDAH HWY TO RMB 6692=> THEN EAST 40M ON RMB DRIVE ACCESS=> THEN NORTH-EAST 550M ON GREAT VICTORIAN RAIL TRAIL
GVR051,,IN CAD,-37.097434,145.620654,GREAT VICTORIAN RAIL,DUGALD,RD,,MAROONDAH,HWY,,YARCK,EMERG MRKR GVR051: NEAREST I/S DUGALD RD & MAROONDAH HWY=> GDA94 LAT:-37.097434 LON:145.620654=> TRAVEL NORTH-EAST 70M ON MAROONDAH HWY MARKER ON EAST SIDE OF HWY
GVR054,,IN CAD,-37.127762,145.596804,GREAT VICTORIAN RAIL,NICHOLSONS,RD,,MAROONDAH LINK,HWY,,YARCK,EMERG MRKR GVR054: NEAREST I/S NICHOLSONS RD & MAROONDAH LINK HWY=> GDA94 LAT:-37.127762 LON:145.596804=> TRAVEL NORTH-EAST 430M ON MAROONDAH HWY TO RMB 270=> THEN SOUTH-EAST 25M ON RMB ACCESS TO RAIL TRL=> THEN NORTH-EAST 40M ON GREAT VICTORIAN RAIL TRL
